"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0001731","GO:0001731","formation of translation preinitiation complex","2/271","22/30636",0.0160267865917111,0.13927110020811,0.122618290226699,"Q8BGD9/Q9WUK2",2
"GO:0015936","GO:0015936","coenzyme A metabolic process","2/271","22/30636",0.0160267865917111,0.13927110020811,0.122618290226699,"Q3ULD5/Q8QZT1",2
"GO:0051290","GO:0051290","protein heterotetramerization","2/271","22/30636",0.0160267865917111,0.13927110020811,0.122618290226699,"Q91VT4/Q9WUA2",2
"GO:0030808","GO:0030808","regulation of nucleotide biosynthetic process","3/271","60/30636",0.0161697032846597,0.139540622809485,0.122855585692224,"O70571/P00405/Q9JK42",3
"GO:1900371","GO:1900371","regulation of purine nucleotide biosynthetic process","3/271","60/30636",0.0161697032846597,0.139540622809485,0.122855585692224,"O70571/P00405/Q9JK42",3
"GO:0045727","GO:0045727","positive regulation of translation","6/271","229/30636",0.0166071414429728,0.14222196777545,0.12521631907297,"E9PV04/P52480/Q3UFY8/Q6NZJ6/Q8BWW4/Q91VC3",6
"GO:0009206","GO:0009206","purine ribonucleoside triphosphate biosynthetic process","4/271","110/30636",0.0166514894107583,0.14222196777545,0.12521631907297,"P00405/P52480/Q7TNG8/Q9WTP7",4
"GO:0061912","GO:0061912","selective autophagy","4/271","110/30636",0.0166514894107583,0.14222196777545,0.12521631907297,"O35129/P51881/Q80U63/Q9Z2V5",4
"GO:0006109","GO:0006109","regulation of carbohydrate metabolic process","8/271","367/30636",0.0170221748693798,0.144561362717401,0.127275989798041,"E9Q4Z2/O70571/O88343/P13707/P45952/Q791V5/Q8BRK8/Q9JK42",8
"GO:0040014","GO:0040014","regulation of multicellular organism growth","5/271","168/30636",0.0171067684443041,0.144561362717401,0.127275989798041,"O70305/Q61586/Q811D0/Q8JZQ2/Q8K2C8",5
"GO:2001243","GO:2001243","negative regulation of intrinsic apoptotic signaling pathway","5/271","168/30636",0.0171067684443041,0.144561362717401,0.127275989798041,"P58281/Q60930/Q61699/Q9CQN1/Q9DCT2",5
"GO:0009123","GO:0009123","nucleoside monophosphate metabolic process","4/271","111/30636",0.0171572427282882,0.144561362717401,0.127275989798041,"O08739/Q3V1D3/Q5SUR0/Q9WTP7",4
"GO:0042026","GO:0042026","protein refolding","2/271","23/30636",0.0174518708096326,0.145568447489043,0.128162656253806,"P38647/P63038",2
"GO:0099547","GO:0099547","regulation of translation at synapse, modulating synaptic transmission","2/271","23/30636",0.0174518708096326,0.145568447489043,0.128162656253806,"E9PV04/Q91VC3",2
"GO:0140243","GO:0140243","regulation of translation at synapse","2/271","23/30636",0.0174518708096326,0.145568447489043,0.128162656253806,"E9PV04/Q91VC3",2
"GO:0048284","GO:0048284","organelle fusion","6/271","232/30636",0.0175884334570639,0.146218510139725,0.128734990145387,"P58281/Q80U63/Q8JZQ2/Q8K1M6/Q920A7/Q9D0L4",6
"GO:0009145","GO:0009145","purine nucleoside triphosphate biosynthetic process","4/271","112/30636",0.0176724980778444,0.146429269787854,0.128920549013406,"P00405/P52480/Q7TNG8/Q9WTP7",4
"GO:0106027","GO:0106027","neuron projection organization","6/271","233/30636",0.0179241926134646,0.148022968139009,0.130323686969979,"A2AGT5/P58281/Q60865/Q80U63/Q8K1M6/Q9Z2V5",6
"GO:0009201","GO:0009201","ribonucleoside triphosphate biosynthetic process","4/271","114/30636",0.0187317062032697,0.152283961827407,0.134075188609282,"P00405/P52480/Q7TNG8/Q9WTP7",4
"GO:2001242","GO:2001242","regulation of intrinsic apoptotic signaling pathway","7/271","303/30636",0.0187776683574596,0.152283961827407,0.134075188609282,"P58281/Q60930/Q61699/Q791V5/Q8K1M6/Q9CQN1/Q9DCT2",7
"GO:0009083","GO:0009083","branched-chain amino acid catabolic process","2/271","24/30636",0.0189286400026047,0.152283961827407,0.134075188609282,"Q8QZT1/Q9DBL1",2
"GO:0010917","GO:0010917","negative regulation of mitochondrial membrane potential","2/271","24/30636",0.0189286400026047,0.152283961827407,0.134075188609282,"P10637/Q791V5",2
"GO:0015867","GO:0015867","ATP transport","2/271","24/30636",0.0189286400026047,0.152283961827407,0.134075188609282,"P51881/Q8R0Y8",2
"GO:0042762","GO:0042762","regulation of sulfur metabolic process","2/271","24/30636",0.0189286400026047,0.152283961827407,0.134075188609282,"O70571/Q9JK42",2
"GO:0106380","GO:0106380","purine ribonucleotide salvage","2/271","24/30636",0.0189286400026047,0.152283961827407,0.134075188609282,"O08739/Q3V1D3",2
"GO:1904428","GO:1904428","negative regulation of tubulin deacetylation","2/271","24/30636",0.0189286400026047,0.152283961827407,0.134075188609282,"P10637/Q8BRK8",2
"GO:0006650","GO:0006650","glycerophospholipid metabolic process","9/271","451/30636",0.0196747453657807,0.157499128670171,0.138666771791659,"O35129/P06728/Q61586/Q80ZM8/Q8BMS1/Q8K2C8/Q8K3K7/Q91UZ5/Q91ZP3",9
"GO:0050775","GO:0050775","positive regulation of dendrite morphogenesis","4/271","116/30636",0.0198294813161322,0.157499128670171,0.138666771791659,"P58281/Q60865/Q80U63/Q8K1M6",4
"GO:0061001","GO:0061001","regulation of dendritic spine morphogenesis","4/271","116/30636",0.0198294813161322,0.157499128670171,0.138666771791659,"P58281/Q60865/Q80U63/Q8K1M6",4
"GO:0090311","GO:0090311","regulation of protein deacetylation","4/271","116/30636",0.0198294813161322,0.157499128670171,0.138666771791659,"P10637/Q8BRK8/Q91ZP3/Q9DBR0",4
"GO:0006418","GO:0006418","tRNA aminoacylation for protein translation","3/271","65/30636",0.0199883653981133,0.157756276274983,0.138893171953579,"Q3U186/Q8BYL4/Q9WUA2",3
"GO:0007031","GO:0007031","peroxisome organization","3/271","65/30636",0.0199883653981133,0.157756276274983,0.138893171953579,"P55096/Q8K1M6/Q8VCF0",3
"GO:0062013","GO:0062013","positive regulation of small molecule metabolic process","7/271","308/30636",0.0203260459551238,0.159429537406107,0.140366359274528,"O88343/P00405/P06728/P13707/Q8BRK8/Q8JZR0/Q8R4N0",7
"GO:0043470","GO:0043470","regulation of carbohydrate catabolic process","4/271","117/30636",0.0203929397382115,0.159429537406107,0.140366359274528,"O88343/P13707/Q791V5/Q8BRK8",4
"GO:0019359","GO:0019359","nicotinamide nucleotide biosynthetic process","2/271","25/30636",0.020456075368867,0.159429537406107,0.140366359274528,"P54071/Q99KQ4",2
"GO:0071380","GO:0071380","cellular response to prostaglandin E stimulus","2/271","25/30636",0.020456075368867,0.159429537406107,0.140366359274528,"Q8BRK8/Q9DBR0",2
"GO:0006739","GO:0006739","NADP metabolic process","3/271","66/30636",0.0208065039213598,0.161655516448197,0.142326175372869,"P54071/P99029/Q93092",3
"GO:0010822","GO:0010822","positive regulation of mitochondrion organization","4/271","119/30636",0.0215492016357734,0.166905928197574,0.146948789186738,"P51881/P58281/Q8K1M6/Q9D0L4",4
"GO:0021794","GO:0021794","thalamus development","2/271","26/30636",0.0220331719695964,0.16960102127214,0.149321626798499,"Q60597/Q9CQ69",2
"GO:0060253","GO:0060253","negative regulation of glial cell proliferation","2/271","26/30636",0.0220331719695964,0.16960102127214,0.149321626798499,"P54071/Q80U63",2
"GO:0009124","GO:0009124","nucleoside monophosphate biosynthetic process","3/271","68/30636",0.0224972965097024,0.171895795018734,0.151342011737255,"O08739/Q3V1D3/Q5SUR0",3
"GO:0043039","GO:0043039","tRNA aminoacylation","3/271","68/30636",0.0224972965097024,0.171895795018734,0.151342011737255,"Q3U186/Q8BYL4/Q9WUA2",3
"GO:0000302","GO:0000302","response to reactive oxygen species","8/271","387/30636",0.0225380613356559,0.171895795018734,0.151342011737255,"P06728/P12242/P56501/P99029/Q61699/Q9CQN1/Q9JK42/Q9Z2V5",8
"GO:0006639","GO:0006639","acylglycerol metabolic process","6/271","246/30636",0.0226956479927926,0.172569957603734,0.151935563905537,"P06728/Q61586/Q8JZR0/Q8K2C8/Q91ZP3/Q9WU65",6
"GO:0043038","GO:0043038","amino acid activation","3/271","69/30636",0.0233699551956209,0.17715704637653,0.15597416905476,"Q3U186/Q8BYL4/Q9WUA2",3
"GO:0006638","GO:0006638","neutral lipid metabolic process","6/271","248/30636",0.0234985806665855,0.177592303583225,0.156357382043054,"P06728/Q61586/Q8JZR0/Q8K2C8/Q91ZP3/Q9WU65",6
"GO:0051204","GO:0051204","protein insertion into mitochondrial membrane","2/271","27/30636",0.0236589385648672,0.177727086689092,0.156476048973725,"Q8BGH2/Q8BGX2",2
"GO:0055089","GO:0055089","fatty acid homeostasis","2/271","27/30636",0.0236589385648672,0.177727086689092,0.156476048973725,"Q61586/Q8BRK8",2
"GO:1901606","GO:1901606","alpha-amino acid catabolic process","4/271","123/30636",0.0239801499632072,0.179599081105822,0.158124206806544,"P50247/Q8CHT0/Q8QZT1/Q9DBL1",4
"GO:1903205","GO:1903205","regulation of hydrogen peroxide-induced cell death","3/271","71/30636",0.0251697729290979,0.185820586011234,0.163601799020569,"Q61699/Q9CQN1/Q9Z2V5",3
"GO:0048814","GO:0048814","regulation of dendrite morphogenesis","5/271","186/30636",0.0252356355404636,0.185820586011234,0.163601799020569,"P58281/Q60865/Q80U63/Q80ZF8/Q8K1M6",5
"GO:0009081","GO:0009081","branched-chain amino acid metabolic process","2/271","28/30636",0.0253323974514113,0.185820586011234,0.163601799020569,"Q8QZT1/Q9DBL1",2
"GO:0015697","GO:0015697","quaternary ammonium group transport","2/271","28/30636",0.0253323974514113,0.185820586011234,0.163601799020569,"Q9DAM5/Q9Z2Z6",2
"GO:0019363","GO:0019363","pyridine nucleotide biosynthetic process","2/271","28/30636",0.0253323974514113,0.185820586011234,0.163601799020569,"P54071/Q99KQ4",2
"GO:0023035","GO:0023035","CD40 signaling pathway","2/271","28/30636",0.0253323974514113,0.185820586011234,0.163601799020569,"O35129/P67778",2
"GO:0032261","GO:0032261","purine nucleotide salvage","2/271","28/30636",0.0253323974514113,0.185820586011234,0.163601799020569,"O08739/Q3V1D3",2
"GO:0009142","GO:0009142","nucleoside triphosphate biosynthetic process","4/271","127/30636",0.0265707691582095,0.194332839532477,0.171096232332227,"P00405/P52480/Q7TNG8/Q9WTP7",4
"GO:0042219","GO:0042219","cellular modified amino acid catabolic process","2/271","29/30636",0.0270525843021597,0.195562739853873,0.172179072019238,"P50247/P51174",2
"GO:0070417","GO:0070417","cellular response to cold","2/271","29/30636",0.0270525843021597,0.195562739853873,0.172179072019238,"P12242/Q8CGN5",2
"GO:0071379","GO:0071379","cellular response to prostaglandin stimulus","2/271","29/30636",0.0270525843021597,0.195562739853873,0.172179072019238,"Q8BRK8/Q9DBR0",2
"GO:1904478","GO:1904478","regulation of intestinal absorption","2/271","29/30636",0.0270525843021597,0.195562739853873,0.172179072019238,"P06728/P48193",2
"GO:0035264","GO:0035264","multicellular organism growth","8/271","403/30636",0.0277782815478536,0.200228422486552,0.176286873467668,"O70305/Q61586/Q64521/Q6Y7W8/Q811D0/Q8JZQ2/Q8K2C8/Q9QYC0",8
"GO:0043101","GO:0043101","purine-containing compound salvage","2/271","30/30636",0.0288185480075471,0.206532927387421,0.181837541269641,"O08739/Q3V1D3",2
"GO:1900244","GO:1900244","positive regulation of synaptic vesicle endocytosis","2/271","30/30636",0.0288185480075471,0.206532927387421,0.181837541269641,"Q8K1M6/Q9ER39",2
"GO:0006002","GO:0006002","fructose 6-phosphate metabolic process","2/271","31/30636",0.0306293505185604,0.21763418858487,0.191611411551108,"O08528/Q93092",2
"GO:0045717","GO:0045717","negative regulation of fatty acid biosynthetic process","2/271","31/30636",0.0306293505185604,0.21763418858487,0.191611411551108,"P50544/P51174",2
"GO:1901028","GO:1901028","regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway","2/271","31/30636",0.0306293505185604,0.21763418858487,0.191611411551108,"P51881/Q8BWT1",2
"GO:0021680","GO:0021680","cerebellar Purkinje cell layer development","3/271","78/30636",0.0320394559713131,0.226299615443115,0.19924070308291,"O70305/P70257/Q9CQ69",3
"GO:0006413","GO:0006413","translational initiation","5/271","199/30636",0.0324267723711998,0.226299615443115,0.19924070308291,"Q05D44/Q6NZJ6/Q8BGD9/Q9WUK2/Q9Z1D1",5
"GO:0006448","GO:0006448","regulation of translational elongation","2/271","32/30636",0.0324840666915137,0.226299615443115,0.19924070308291,"E9PV04/Q91VC3",2
"GO:0072525","GO:0072525","pyridine-containing compound biosynthetic process","2/271","32/30636",0.0324840666915137,0.226299615443115,0.19924070308291,"P54071/Q99KQ4",2
"GO:0090043","GO:0090043","regulation of tubulin deacetylation","2/271","32/30636",0.0324840666915137,0.226299615443115,0.19924070308291,"P10637/Q8BRK8",2
"GO:1902001","GO:1902001","fatty acid transmembrane transport","2/271","32/30636",0.0324840666915137,0.226299615443115,0.19924070308291,"P55096/Q8JZR0",2
"GO:1902176","GO:1902176","negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway","2/271","32/30636",0.0324840666915137,0.226299615443115,0.19924070308291,"Q61699/Q9CQN1",2
"GO:0005978","GO:0005978","glycogen biosynthetic process","3/271","79/30636",0.0330928604326608,0.227993353367558,0.20073191876281,"P45952/Q8VCB3/Q9Z1E4",3
"GO:0008631","GO:0008631","intrinsic apoptotic signaling pathway in response to oxidative stress","3/271","79/30636",0.0330928604326608,0.227993353367558,0.20073191876281,"P10637/Q61699/Q9CQN1",3
"GO:0009250","GO:0009250","glucan biosynthetic process","3/271","79/30636",0.0330928604326608,0.227993353367558,0.20073191876281,"P45952/Q8VCB3/Q9Z1E4",3
"GO:0072523","GO:0072523","purine-containing compound catabolic process","3/271","79/30636",0.0330928604326608,0.227993353367558,0.20073191876281,"O08739/P50247/Q8QZT1",3
"GO:0060999","GO:0060999","positive regulation of dendritic spine development","4/271","137/30636",0.0337567640846631,0.231926638091322,0.204194895985522,"P58281/Q60865/Q80U63/Q8K1M6",4
"GO:0015868","GO:0015868","purine ribonucleotide transport","2/271","33/30636",0.0343817841345311,0.233011330520436,0.205149890459473,"P51881/Q8R0Y8",2
"GO:0021860","GO:0021860","pyramidal neuron development","2/271","33/30636",0.0343817841345311,0.233011330520436,0.205149890459473,"Q60597/Q9CQ69",2
"GO:0045837","GO:0045837","negative regulation of membrane potential","2/271","33/30636",0.0343817841345311,0.233011330520436,0.205149890459473,"P10637/Q791V5",2
"GO:0050665","GO:0050665","hydrogen peroxide biosynthetic process","2/271","33/30636",0.0343817841345311,0.233011330520436,0.205149890459473,"P00405/Q80U63",2
"GO:0051791","GO:0051791","medium-chain fatty acid metabolic process","2/271","33/30636",0.0343817841345311,0.233011330520436,0.205149890459473,"P45952/P47934",2
"GO:0051591","GO:0051591","response to cAMP","4/271","138/30636",0.0345316320269839,0.233392656572623,0.205485620905116,"P11881/P13707/Q9CXZ1/Q9Z329",4
"GO:0051262","GO:0051262","protein tetramerization","4/271","139/30636",0.0353167847926718,0.23805421965655,0.209589795384106,"E9Q4Z2/P23819/Q91VT4/Q9WUA2",4
"GO:0045017","GO:0045017","glycerolipid biosynthetic process","7/271","348/30636",0.0360120593748204,0.24208645843882,0.213139894611648,"Q61586/Q80ZM8/Q8JZR0/Q8K2C8/Q8K3K7/Q91UZ5/Q91ZP3",7
"GO:0044273","GO:0044273","sulfur compound catabolic process","2/271","34/30636",0.0363216030557195,0.242465897625764,0.213473963806755,"P50247/Q8QZT1",2
"GO:0051503","GO:0051503","adenine nucleotide transport","2/271","34/30636",0.0363216030557195,0.242465897625764,0.213473963806755,"P51881/Q8R0Y8",2
"GO:0036474","GO:0036474","cell death in response to hydrogen peroxide","3/271","82/30636",0.0363601626752349,0.242465897625764,0.213473963806755,"Q61699/Q9CQN1/Q9Z2V5",3
"GO:0046683","GO:0046683","response to organophosphorus","5/271","207/30636",0.0374275257030256,0.248917997608922,0.219154578572663,"P11881/P13707/Q80ZM8/Q9CXZ1/Q9Z329",5
"GO:0005977","GO:0005977","glycogen metabolic process","4/271","142/30636",0.037734036449408,0.248964780171491,0.219195767288959,"P45952/Q8VCB3/Q9ET01/Q9Z1E4",4
"GO:0006073","GO:0006073","cellular glucan metabolic process","4/271","142/30636",0.037734036449408,0.248964780171491,0.219195767288959,"P45952/Q8VCB3/Q9ET01/Q9Z1E4",4
"GO:0044042","GO:0044042","glucan metabolic process","4/271","142/30636",0.037734036449408,0.248964780171491,0.219195767288959,"P45952/Q8VCB3/Q9ET01/Q9Z1E4",4
"GO:0010867","GO:0010867","positive regulation of triglyceride biosynthetic process","2/271","35/30636",0.0383026361130141,0.249417165707199,0.219594060551731,"Q61586/Q8JZR0",2
"GO:0015865","GO:0015865","purine nucleotide transport","2/271","35/30636",0.0383026361130141,0.249417165707199,0.219594060551731,"P51881/Q8R0Y8",2
"GO:0034695","GO:0034695","response to prostaglandin E","2/271","35/30636",0.0383026361130141,0.249417165707199,0.219594060551731,"Q8BRK8/Q9DBR0",2
"GO:0046496","GO:0046496","nicotinamide nucleotide metabolic process","2/271","35/30636",0.0383026361130141,0.249417165707199,0.219594060551731,"P54071/Q99KQ4",2
"GO:1903423","GO:1903423","positive regulation of synaptic vesicle recycling","2/271","35/30636",0.0383026361130141,0.249417165707199,0.219594060551731,"Q8K1M6/Q9ER39",2
"GO:0034250","GO:0034250","positive regulation of cellular amide metabolic process","6/271","280/30636",0.0390120340470354,0.253375033628402,0.223078681529923,"E9PV04/P52480/Q3UFY8/Q6NZJ6/Q8BWW4/Q91VC3",6
"GO:0021695","GO:0021695","cerebellar cortex development","4/271","144/30636",0.0393970931887033,0.255211299773055,0.224695383162365,"O70305/P70257/Q60597/Q9CQ69",4
"GO:0006605","GO:0006605","protein targeting","8/271","434/30636",0.0402202652899568,0.257866863114364,0.227033417657774,"O35857/P63038/Q80U63/Q8BGH2/Q8BGX2/Q99LP6/Q9D880/Q9Z0X1",8
"GO:0010310","GO:0010310","regulation of hydrogen peroxide metabolic process","2/271","36/30636",0.0403240082656785,0.257866863114364,0.227033417657774,"P00405/Q80U63",2
"GO:0031998","GO:0031998","regulation of fatty acid beta-oxidation","2/271","36/30636",0.0403240082656785,0.257866863114364,0.227033417657774,"E9Q4Z2/Q8JZR0",2
"GO:0071218","GO:0071218","cellular response to misfolded protein","2/271","36/30636",0.0403240082656785,0.257866863114364,0.227033417657774,"Q9ER39/Q9Z2V5",2
"GO:0071398","GO:0071398","cellular response to fatty acid","2/271","36/30636",0.0403240082656785,0.257866863114364,0.227033417657774,"O70571/P12242",2
"GO:0002753","GO:0002753","cytoplasmic pattern recognition receptor signaling pathway","3/271","86/30636",0.0409643336527234,0.260625122780337,0.229461868956985,"O35129/P67778/Q8VCF0",3
"GO:0061077","GO:0061077","chaperone-mediated protein folding","3/271","86/30636",0.0409643336527234,0.260625122780337,0.229461868956985,"P38647/Q61699/Q9ER39",3
"GO:0016575","GO:0016575","histone deacetylation","4/271","146/30636",0.0411014270733986,0.260831957051034,0.229643971809588,"P67778/Q91ZP3/Q9DBR0/Q9Z2V5",4
"GO:1901031","GO:1901031","regulation of response to reactive oxygen species","3/271","87/30636",0.0421591948255714,0.266865563185216,0.234956132530436,"Q61699/Q9CQN1/Q9Z2V5",3
"GO:0006071","GO:0006071","glycerol metabolic process","2/271","37/30636",0.0423848566274418,0.267614765642633,0.23561575196494,"Q8BMS4/Q9WU65",2
"GO:2000377","GO:2000377","regulation of reactive oxygen species metabolic process","6/271","288/30636",0.0437102953559514,0.275286557115512,0.242370218268247,"O08528/P00405/P10637/P12242/P63038/Q80U63",6
"GO:0019362","GO:0019362","pyridine nucleotide metabolic process","2/271","38/30636",0.0444843303212576,0.278753567389991,0.245422674028414,"P54071/Q99KQ4",2
"GO:0043173","GO:0043173","nucleotide salvage","2/271","38/30636",0.0444843303212576,0.278753567389991,0.245422674028414,"O08739/Q3V1D3",2
"GO:0071320","GO:0071320","cellular response to cAMP","3/271","90/30636",0.0458477837210124,0.286577374937857,0.252310979665036,"P11881/P13707/Q9Z329",3
"GO:0021859","GO:0021859","pyramidal neuron differentiation","2/271","39/30636",0.0466215903356642,0.287807540339472,0.25339405273631,"Q60597/Q9CQ69",2
"GO:0034694","GO:0034694","response to prostaglandin","2/271","39/30636",0.0466215903356642,0.287807540339472,0.25339405273631,"Q8BRK8/Q9DBR0",2
"GO:0051291","GO:0051291","protein heterooligomerization","2/271","39/30636",0.0466215903356642,0.287807540339472,0.25339405273631,"Q91VT4/Q9WUA2",2
"GO:0051788","GO:0051788","response to misfolded protein","2/271","39/30636",0.0466215903356642,0.287807540339472,0.25339405273631,"Q9ER39/Q9Z2V5",2
"GO:1903427","GO:1903427","negative regulation of reactive oxygen species biosynthetic process","2/271","39/30636",0.0466215903356642,0.287807540339472,0.25339405273631,"P63038/Q80U63",2
"GO:0046890","GO:0046890","regulation of lipid biosynthetic process","7/271","370/30636",0.0473495568865137,0.291579740432013,0.256715206407453,"O70571/P06728/P50544/P51174/Q61586/Q8JZR0/Q91ZP3",7
"GO:0006817","GO:0006817","phosphate ion transport","2/271","40/30636",0.0487958093827328,0.298276344609156,0.262611089712024,"Q8VEM8/Q9CR62",2
"GO:1903428","GO:1903428","positive regulation of reactive oxygen species biosynthetic process","2/271","40/30636",0.0487958093827328,0.298276344609156,0.262611089712024,"P00405/Q80U63",2
"GO:1903672","GO:1903672","positive regulation of sprouting angiogenesis","2/271","40/30636",0.0487958093827328,0.298276344609156,0.262611089712024,"P39447/P52480",2
"GO:0050873","GO:0050873","brown fat cell differentiation","3/271","94/30636",0.051005557282303,0.31026681064248,0.273167841556668,"P12242/P14142/Q9EQ20",3
"GO:0006862","GO:0006862","nucleotide transport","2/271","41/30636",0.0510061717575849,0.31026681064248,0.273167841556668,"P51881/Q8R0Y8",2
"GO:0006112","GO:0006112","energy reserve metabolic process","4/271","159/30636",0.0531841675988625,0.318489620526284,0.280407440348554,"P45952/Q8VCB3/Q9ET01/Q9Z1E4",4
"GO:0000303","GO:0000303","response to superoxide","2/271","42/30636",0.0532518731994629,0.318489620526284,0.280407440348554,"P06728/P56501",2
"GO:0019400","GO:0019400","alditol metabolic process","2/271","42/30636",0.0532518731994629,0.318489620526284,0.280407440348554,"Q8BMS4/Q9WU65",2
"GO:0034643","GO:0034643","establishment of mitochondrion localization, microtubule-mediated","2/271","42/30636",0.0532518731994629,0.318489620526284,0.280407440348554,"P10637/Q9Z2V5",2
"GO:0047497","GO:0047497","mitochondrion transport along microtubule","2/271","42/30636",0.0532518731994629,0.318489620526284,0.280407440348554,"P10637/Q9Z2V5",2
"GO:1903146","GO:1903146","regulation of autophagy of mitochondrion","2/271","42/30636",0.0532518731994629,0.318489620526284,0.280407440348554,"P51881/Q8K1M6",2
"GO:1903747","GO:1903747","regulation of establishment of protein localization to mitochondrion","2/271","42/30636",0.0532518731994629,0.318489620526284,0.280407440348554,"P10637/Q61699",2
"GO:0000305","GO:0000305","response to oxygen radical","2/271","43/30636",0.0555321207543381,0.330542026637994,0.291018726023237,"P06728/P56501",2
"GO:0042744","GO:0042744","hydrogen peroxide catabolic process","2/271","43/30636",0.0555321207543381,0.330542026637994,0.291018726023237,"P06728/P99029",2
"GO:0009064","GO:0009064","glutamine family amino acid metabolic process","3/271","98/30636",0.0564320113163944,0.335098657674018,0.295030515303255,"P97807/Q5SUR0/Q8CHT0",3
"GO:0031065","GO:0031065","positive regulation of histone deacetylation","2/271","44/30636",0.0578461326390391,0.341867902373847,0.3009903534174,"Q91ZP3/Q9DBR0",2
"GO:0046339","GO:0046339","diacylglycerol metabolic process","2/271","44/30636",0.0578461326390391,0.341867902373847,0.3009903534174,"Q61586/Q8K2C8",2
"GO:0070839","GO:0070839","metal ion export","3/271","100/30636",0.0592440612448596,0.349301864644633,0.30753542803727,"O88343/Q811D0/Q9Z2I0",3
"GO:0001666","GO:0001666","response to hypoxia","7/271","391/30636",0.0600912345410661,0.350024080488228,0.308171287679249,"P09411/P11881/P14142/P56501/Q8BWT1/Q9JLR9/Q9Z329",7
"GO:0006654","GO:0006654","phosphatidic acid biosynthetic process","2/271","45/30636",0.060193138106885,0.350024080488228,0.308171287679249,"Q61586/Q8K3K7",2
"GO:0015813","GO:0015813","L-glutamate transmembrane transport","2/271","45/30636",0.060193138106885,0.350024080488228,0.308171287679249,"Q9D6M3/Q9DB41",2
"GO:0051156","GO:0051156","glucose 6-phosphate metabolic process","2/271","45/30636",0.060193138106885,0.350024080488228,0.308171287679249,"O08528/Q93092",2
"GO:1902175","GO:1902175","regulation of oxidative stress-induced intrinsic apoptotic signaling pathway","2/271","45/30636",0.060193138106885,0.350024080488228,0.308171287679249,"Q61699/Q9CQN1",2
"GO:0014074","GO:0014074","response to purine-containing compound","5/271","237/30636",0.0602086329308139,0.350024080488228,0.308171287679249,"P11881/P13707/Q8BRK8/Q9CXZ1/Q9Z329",5
"GO:0051055","GO:0051055","negative regulation of lipid biosynthetic process","3/271","102/30636",0.0621208927267161,0.35957490558325,0.316580109334681,"P50544/P51174/Q91ZP3",3
"GO:0062014","GO:0062014","negative regulation of small molecule metabolic process","4/271","168/30636",0.0625607670826824,0.35957490558325,0.316580109334681,"E9Q4Z2/P50544/P51174/Q791V5",4
"GO:0002183","GO:0002183","cytoplasmic translational initiation","2/271","46/30636",0.0625723773148078,0.35957490558325,0.316580109334681,"Q8BGD9/Q9WUK2",2
"GO:0019674","GO:0019674","NAD metabolic process","2/271","46/30636",0.0625723773148078,0.35957490558325,0.316580109334681,"P13707/P16125",2
"GO:0046628","GO:0046628","positive regulation of insulin receptor signaling pathway","2/271","46/30636",0.0625723773148078,0.35957490558325,0.316580109334681,"P58281/Q80U63",2
"GO:2000378","GO:2000378","negative regulation of reactive oxygen species metabolic process","3/271","103/30636",0.063583332363926,0.364544438886509,0.320955429670054,"O08528/P63038/Q80U63",3
"GO:0051341","GO:0051341","regulation of oxidoreductase activity","4/271","170/30636",0.0647552790391063,0.370412077806264,0.32612146807237,"O35129/P99029/Q62425/Q8K0Z7",4
"GO:0043094","GO:0043094","cellular metabolic compound salvage","2/271","47/30636",0.0649831011919482,0.370864655315146,0.326519930353858,"O08739/Q3V1D3",2
"GO:0036293","GO:0036293","response to decreased oxygen levels","7/271","400/30636",0.0661393366555612,0.376601611002214,0.331570911472004,"P09411/P11881/P14142/P56501/Q8BWT1/Q9JLR9/Q9Z329",7
"GO:0044264","GO:0044264","cellular polysaccharide metabolic process","4/271","172/30636",0.0669896597102536,0.380574513251418,0.335068769105836,"P45952/Q8VCB3/Q9ET01/Q9Z1E4",4
"GO:0051654","GO:0051654","establishment of mitochondrion localization","2/271","48/30636",0.0674245713097089,0.381308119833138,0.335714657481926,"P10637/Q9Z2V5",2
"GO:0061484","GO:0061484","hematopoietic stem cell homeostasis","2/271","48/30636",0.0674245713097089,0.381308119833138,0.335714657481926,"Q791V5/Q80X50",2
"GO:0070265","GO:0070265","necrotic cell death","3/271","106/30636",0.0680654103581382,0.382647735753466,0.336894093944089,"P00405/Q8K1M6/Q9ET01",3
"GO:0006885","GO:0006885","regulation of pH","4/271","173/30636",0.068121730021868,0.382647735753466,0.336894093944089,"O70571/O88343/Q9D2N9/Q9JK42",4
"GO:0008088","GO:0008088","axo-dendritic transport","4/271","173/30636",0.068121730021868,0.382647735753466,0.336894093944089,"P10637/Q3ULF4/Q91XM9/Q9Z2V5",4
"GO:0033692","GO:0033692","cellular polysaccharide biosynthetic process","3/271","107/30636",0.0695906413263563,0.388242256179521,0.341819670953649,"P45952/Q8VCB3/Q9Z1E4",3
"GO:0031100","GO:0031100","animal organ regeneration","2/271","49/30636",0.0698960597532498,0.388242256179521,0.341819670953649,"P11881/P52480",2
"GO:0099170","GO:0099170","postsynaptic modulation of chemical synaptic transmission","2/271","49/30636",0.0698960597532498,0.388242256179521,0.341819670953649,"E9PV04/Q91VC3",2
