"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006013","GO:0006013","mannose metabolic process","1/88","24/30636",0.066732743098983,0.284424021557801,0.245743809538411,"P17710",1
"GO:0010917","GO:0010917","negative regulation of mitochondrial membrane potential","1/88","24/30636",0.066732743098983,0.284424021557801,0.245743809538411,"P10637",1
"GO:0015867","GO:0015867","ATP transport","1/88","24/30636",0.066732743098983,0.284424021557801,0.245743809538411,"Q8R0Y8",1
"GO:0033292","GO:0033292","T-tubule organization","1/88","24/30636",0.066732743098983,0.284424021557801,0.245743809538411,"Q8C8R3",1
"GO:0061620","GO:0061620","glycolytic process through glucose-6-phosphate","1/88","24/30636",0.066732743098983,0.284424021557801,0.245743809538411,"P17710",1
"GO:0071361","GO:0071361","cellular response to ethanol","1/88","24/30636",0.066732743098983,0.284424021557801,0.245743809538411,"Q9Z329",1
"GO:0106380","GO:0106380","purine ribonucleotide salvage","1/88","24/30636",0.066732743098983,0.284424021557801,0.245743809538411,"O08739",1
"GO:1904428","GO:1904428","negative regulation of tubulin deacetylation","1/88","24/30636",0.066732743098983,0.284424021557801,0.245743809538411,"P10637",1
"GO:0060997","GO:0060997","dendritic spine morphogenesis","2/88","147/30636",0.0669969039371556,0.284628782210432,0.245920723789695,"Q80U63/Q60865",2
"GO:0098739","GO:0098739","import across plasma membrane","3/88","326/30636",0.0677394368361729,0.286158689947153,0.24724257190015,"Q8JZR0/Q9WVL3/Q811D0",3
"GO:0120192","GO:0120192","tight junction assembly","2/88","148/30636",0.0677915803063872,0.286158689947153,0.24724257190015,"Q811D0/P39447",2
"GO:1901341","GO:1901341","positive regulation of store-operated calcium channel activity","1/88","25/30636",0.0694155968363177,0.292077766879969,0.252356684647921,"P70302",1
"GO:0055117","GO:0055117","regulation of cardiac muscle contraction","2/88","152/30636",0.0710015357389959,0.294855954367418,0.254757052848323,"Q8C8R3/Q811D0",2
"GO:0006177","GO:0006177","GMP biosynthetic process","1/88","26/30636",0.0720908255932488,0.294855954367418,0.254757052848323,"O08739",1
"GO:0021794","GO:0021794","thalamus development","1/88","26/30636",0.0720908255932488,0.294855954367418,0.254757052848323,"Q60597",1
"GO:0035630","GO:0035630","bone mineralization involved in bone maturation","1/88","26/30636",0.0720908255932488,0.294855954367418,0.254757052848323,"Q8R2H9",1
"GO:0045762","GO:0045762","positive regulation of adenylate cyclase activity","1/88","26/30636",0.0720908255932488,0.294855954367418,0.254757052848323,"P70302",1
"GO:0045792","GO:0045792","negative regulation of cell size","1/88","26/30636",0.0720908255932488,0.294855954367418,0.254757052848323,"Q80U63",1
"GO:0051660","GO:0051660","establishment of centrosome localization","1/88","26/30636",0.0720908255932488,0.294855954367418,0.254757052848323,"Q811D0",1
"GO:0060253","GO:0060253","negative regulation of glial cell proliferation","1/88","26/30636",0.0720908255932488,0.294855954367418,0.254757052848323,"Q80U63",1
"GO:2001256","GO:2001256","regulation of store-operated calcium entry","1/88","26/30636",0.0720908255932488,0.294855954367418,0.254757052848323,"P70302",1
"GO:2001259","GO:2001259","positive regulation of cation channel activity","2/88","154/30636",0.0726249278292685,0.296120835762064,0.255849916843537,"Q8C8R3/P70302",2
"GO:0009063","GO:0009063","cellular amino acid catabolic process","2/88","155/30636",0.0734411443314039,0.298524651495244,0.257926825933228,"P50247/Q8CHT0",2
"GO:0010918","GO:0010918","positive regulation of mitochondrial membrane potential","1/88","27/30636",0.0747584507924579,0.299261032503547,0.258563062891208,"Q80U63",1
"GO:0015911","GO:0015911","long-chain fatty acid import across plasma membrane","1/88","27/30636",0.0747584507924579,0.299261032503547,0.258563062891208,"Q8JZR0",1
"GO:0051204","GO:0051204","protein insertion into mitochondrial membrane","1/88","27/30636",0.0747584507924579,0.299261032503547,0.258563062891208,"Q8BGX2",1
"GO:0070071","GO:0070071","proton-transporting two-sector ATPase complex assembly","1/88","27/30636",0.0747584507924579,0.299261032503547,0.258563062891208,"Q91YY4",1
"GO:0090209","GO:0090209","negative regulation of triglyceride metabolic process","1/88","27/30636",0.0747584507924579,0.299261032503547,0.258563062891208,"Q91ZP3",1
"GO:0043297","GO:0043297","apical junction assembly","2/88","159/30636",0.0767355994101203,0.29988281273774,0.259100284194139,"Q811D0/P39447",2
"GO:0001771","GO:0001771","immunological synapse formation","1/88","28/30636",0.0774184937971386,0.29988281273774,0.259100284194139,"Q811D0",1
"GO:0009169","GO:0009169","purine ribonucleoside monophosphate catabolic process","1/88","28/30636",0.0774184937971386,0.29988281273774,0.259100284194139,"O08739",1
"GO:0015697","GO:0015697","quaternary ammonium group transport","1/88","28/30636",0.0774184937971386,0.29988281273774,0.259100284194139,"Q9Z2Z6",1
"GO:0023035","GO:0023035","CD40 signaling pathway","1/88","28/30636",0.0774184937971386,0.29988281273774,0.259100284194139,"O35129",1
"GO:0032261","GO:0032261","purine nucleotide salvage","1/88","28/30636",0.0774184937971386,0.29988281273774,0.259100284194139,"O08739",1
"GO:0033617","GO:0033617","mitochondrial cytochrome c oxidase assembly","1/88","28/30636",0.0774184937971386,0.29988281273774,0.259100284194139,"Q8K0Z7",1
"GO:0034393","GO:0034393","positive regulation of smooth muscle cell apoptotic process","1/88","28/30636",0.0774184937971386,0.29988281273774,0.259100284194139,"Q80U63",1
"GO:0042407","GO:0042407","cristae formation","1/88","28/30636",0.0774184937971386,0.29988281273774,0.259100284194139,"Q78IK4",1
"GO:0046500","GO:0046500","S-adenosylmethionine metabolic process","1/88","28/30636",0.0774184937971386,0.29988281273774,0.259100284194139,"P50247",1
"GO:0046835","GO:0046835","carbohydrate phosphorylation","1/88","28/30636",0.0774184937971386,0.29988281273774,0.259100284194139,"P17710",1
"GO:0001659","GO:0001659","temperature homeostasis","3/88","346/30636",0.0778604545978029,0.300101555111359,0.259289278723877,"Q8VHQ9/Q80U63/Q91ZP3",3
"GO:0044242","GO:0044242","cellular lipid catabolic process","3/88","349/30636",0.0794331890500873,0.300101555111359,0.259289278723877,"Q8JZR0/P42125/Q91ZP3",3
"GO:0009128","GO:0009128","purine nucleoside monophosphate catabolic process","1/88","29/30636",0.0800709759111559,0.300101555111359,0.259289278723877,"O08739",1
"GO:0021756","GO:0021756","striatum development","1/88","29/30636",0.0800709759111559,0.300101555111359,0.259289278723877,"Q60597",1
"GO:0035337","GO:0035337","fatty-acyl-CoA metabolic process","1/88","29/30636",0.0800709759111559,0.300101555111359,0.259289278723877,"Q8JZR0",1
"GO:0035561","GO:0035561","regulation of chromatin binding","1/88","29/30636",0.0800709759111559,0.300101555111359,0.259289278723877,"Q80U63",1
"GO:0035633","GO:0035633","maintenance of blood-brain barrier","1/88","29/30636",0.0800709759111559,0.300101555111359,0.259289278723877,"P39447",1
"GO:0036376","GO:0036376","sodium ion export across plasma membrane","1/88","29/30636",0.0800709759111559,0.300101555111359,0.259289278723877,"O88343",1
"GO:0042219","GO:0042219","cellular modified amino acid catabolic process","1/88","29/30636",0.0800709759111559,0.300101555111359,0.259289278723877,"P50247",1
"GO:1902510","GO:1902510","regulation of apoptotic DNA fragmentation","1/88","29/30636",0.0800709759111559,0.300101555111359,0.259289278723877,"Q9Z0X1",1
"GO:1904478","GO:1904478","regulation of intestinal absorption","1/88","29/30636",0.0800709759111559,0.300101555111359,0.259289278723877,"P48193",1
"GO:0019395","GO:0019395","fatty acid oxidation","2/88","164/30636",0.0809185084718108,0.300101555111359,0.259289278723877,"Q8JZR0/P42125",2
"GO:0120193","GO:0120193","tight junction organization","2/88","165/30636",0.0817635071927102,0.300101555111359,0.259289278723877,"Q811D0/P39447",2
"GO:0001553","GO:0001553","luteinization","1/88","30/30636",0.0827159183792129,0.300101555111359,0.259289278723877,"Q80U63",1
"GO:0042308","GO:0042308","negative regulation of protein import into nucleus","1/88","30/30636",0.0827159183792129,0.300101555111359,0.259289278723877,"O08715",1
"GO:0042454","GO:0042454","ribonucleoside catabolic process","1/88","30/30636",0.0827159183792129,0.300101555111359,0.259289278723877,"P50247",1
"GO:0043101","GO:0043101","purine-containing compound salvage","1/88","30/30636",0.0827159183792129,0.300101555111359,0.259289278723877,"O08739",1
"GO:1900244","GO:1900244","positive regulation of synaptic vesicle endocytosis","1/88","30/30636",0.0827159183792129,0.300101555111359,0.259289278723877,"Q9ER39",1
"GO:1904590","GO:1904590","negative regulation of protein import","1/88","30/30636",0.0827159183792129,0.300101555111359,0.259289278723877,"O08715",1
"GO:1905288","GO:1905288","vascular associated smooth muscle cell apoptotic process","1/88","30/30636",0.0827159183792129,0.300101555111359,0.259289278723877,"Q80U63",1
"GO:1905459","GO:1905459","regulation of vascular associated smooth muscle cell apoptotic process","1/88","30/30636",0.0827159183792129,0.300101555111359,0.259289278723877,"Q80U63",1
"GO:1905939","GO:1905939","regulation of gonad development","1/88","30/30636",0.0827159183792129,0.300101555111359,0.259289278723877,"Q80U63",1
"GO:2000047","GO:2000047","regulation of cell-cell adhesion mediated by cadherin","1/88","30/30636",0.0827159183792129,0.300101555111359,0.259289278723877,"P39447",1
"GO:0086003","GO:0086003","cardiac muscle cell contraction","2/88","168/30636",0.0843149320725572,0.305062542691093,0.263575597369677,"Q8C8R3/Q811D0",2
"GO:1903008","GO:1903008","organelle disassembly","2/88","169/30636",0.0851708091148924,0.30546291283612,0.263921519222991,"Q80U63/O35129",2
"GO:0006002","GO:0006002","fructose 6-phosphate metabolic process","1/88","31/30636",0.0853533423870099,0.30546291283612,0.263921519222991,"P17710",1
"GO:0010359","GO:0010359","regulation of anion channel activity","1/88","31/30636",0.0853533423870099,0.30546291283612,0.263921519222991,"P17710",1
"GO:1901339","GO:1901339","regulation of store-operated calcium channel activity","1/88","31/30636",0.0853533423870099,0.30546291283612,0.263921519222991,"P70302",1
"GO:0051341","GO:0051341","regulation of oxidoreductase activity","2/88","170/30636",0.0860293503764601,0.306217984988643,0.264573905425187,"O35129/Q8K0Z7",2
"GO:1904427","GO:1904427","positive regulation of calcium ion transmembrane transport","2/88","170/30636",0.0860293503764601,0.306217984988643,0.264573905425187,"Q8C8R3/P70302",2
"GO:0032048","GO:0032048","cardiolipin metabolic process","1/88","32/30636",0.0879832690614075,0.307357998286137,0.265558882745725,"O35129",1
"GO:0033147","GO:0033147","negative regulation of intracellular estrogen receptor signaling pathway","1/88","32/30636",0.0879832690614075,0.307357998286137,0.265558882745725,"O35129",1
"GO:0051580","GO:0051580","regulation of neurotransmitter uptake","1/88","32/30636",0.0879832690614075,0.307357998286137,0.265558882745725,"Q9ER39",1
"GO:0090043","GO:0090043","regulation of tubulin deacetylation","1/88","32/30636",0.0879832690614075,0.307357998286137,0.265558882745725,"P10637",1
"GO:0098780","GO:0098780","response to mitochondrial depolarisation","1/88","32/30636",0.0879832690614075,0.307357998286137,0.265558882745725,"Q80U63",1
"GO:1902001","GO:1902001","fatty acid transmembrane transport","1/88","32/30636",0.0879832690614075,0.307357998286137,0.265558882745725,"Q8JZR0",1
"GO:1903624","GO:1903624","regulation of DNA catabolic process","1/88","32/30636",0.0879832690614075,0.307357998286137,0.265558882745725,"Q9Z0X1",1
"GO:2001257","GO:2001257","regulation of cation channel activity","3/88","366/30636",0.088604855239706,0.308471560703765,0.266521006370755,"Q8C8R3/Q811D0/P70302",3
"GO:0034440","GO:0034440","lipid oxidation","2/88","174/30636",0.0894897203307784,0.308471560703765,0.266521006370755,"Q8JZR0/P42125",2
"GO:0010566","GO:0010566","regulation of ketone biosynthetic process","1/88","33/30636",0.0906057194705892,0.308471560703765,0.266521006370755,"Q8BMS4",1
"GO:0015868","GO:0015868","purine ribonucleotide transport","1/88","33/30636",0.0906057194705892,0.308471560703765,0.266521006370755,"Q8R0Y8",1
"GO:0021860","GO:0021860","pyramidal neuron development","1/88","33/30636",0.0906057194705892,0.308471560703765,0.266521006370755,"Q60597",1
"GO:0045837","GO:0045837","negative regulation of membrane potential","1/88","33/30636",0.0906057194705892,0.308471560703765,0.266521006370755,"P10637",1
"GO:0050665","GO:0050665","hydrogen peroxide biosynthetic process","1/88","33/30636",0.0906057194705892,0.308471560703765,0.266521006370755,"Q80U63",1
"GO:0098911","GO:0098911","regulation of ventricular cardiac muscle cell action potential","1/88","33/30636",0.0906057194705892,0.308471560703765,0.266521006370755,"Q811D0",1
"GO:1902855","GO:1902855","regulation of non-motile cilium assembly","1/88","33/30636",0.0906057194705892,0.308471560703765,0.266521006370755,"Q80UG5",1
"GO:0019217","GO:0019217","regulation of fatty acid metabolic process","2/88","176/30636",0.0912353249790063,0.308471560703765,0.266521006370755,"Q8JZR0/Q64516",2
"GO:0035967","GO:0035967","cellular response to topologically incorrect protein","2/88","177/30636",0.0921119071038648,0.308471560703765,0.266521006370755,"Q9ER39/P38647",2
"GO:1902115","GO:1902115","regulation of organelle assembly","3/88","374/30636",0.0930695443247721,0.308471560703765,0.266521006370755,"Q80U63/Q80UG5/P97855",3
"GO:0010882","GO:0010882","regulation of cardiac muscle contraction by calcium ion signaling","1/88","34/30636",0.0932207146242205,0.308471560703765,0.266521006370755,"Q8C8R3",1
"GO:0044273","GO:0044273","sulfur compound catabolic process","1/88","34/30636",0.0932207146242205,0.308471560703765,0.266521006370755,"P50247",1
"GO:0046321","GO:0046321","positive regulation of fatty acid oxidation","1/88","34/30636",0.0932207146242205,0.308471560703765,0.266521006370755,"Q8JZR0",1
"GO:0051503","GO:0051503","adenine nucleotide transport","1/88","34/30636",0.0932207146242205,0.308471560703765,0.266521006370755,"Q8R0Y8",1
"GO:0086015","GO:0086015","SA node cell action potential","1/88","34/30636",0.0932207146242205,0.308471560703765,0.266521006370755,"Q8C8R3",1
"GO:0086018","GO:0086018","SA node cell to atrial cardiac muscle cell signaling","1/88","34/30636",0.0932207146242205,0.308471560703765,0.266521006370755,"Q8C8R3",1
"GO:0086070","GO:0086070","SA node cell to atrial cardiac muscle cell communication","1/88","34/30636",0.0932207146242205,0.308471560703765,0.266521006370755,"Q8C8R3",1
"GO:1901570","GO:1901570","fatty acid derivative biosynthetic process","1/88","34/30636",0.0932207146242205,0.308471560703765,0.266521006370755,"Q8JZR0",1
"GO:2000833","GO:2000833","positive regulation of steroid hormone secretion","1/88","34/30636",0.0932207146242205,0.308471560703765,0.266521006370755,"Q80U63",1
"GO:0002544","GO:0002544","chronic inflammatory response","1/88","35/30636",0.0958282754736121,0.309328036271439,0.267261005642349,"P50247",1
"GO:0008535","GO:0008535","respiratory chain complex IV assembly","1/88","35/30636",0.0958282754736121,0.309328036271439,0.267261005642349,"Q8K0Z7",1
"GO:0009168","GO:0009168","purine ribonucleoside monophosphate biosynthetic process","1/88","35/30636",0.0958282754736121,0.309328036271439,0.267261005642349,"O08739",1
"GO:0010867","GO:0010867","positive regulation of triglyceride biosynthetic process","1/88","35/30636",0.0958282754736121,0.309328036271439,0.267261005642349,"Q8JZR0",1
"GO:0015865","GO:0015865","purine nucleotide transport","1/88","35/30636",0.0958282754736121,0.309328036271439,0.267261005642349,"Q8R0Y8",1
"GO:0016137","GO:0016137","glycoside metabolic process","1/88","35/30636",0.0958282754736121,0.309328036271439,0.267261005642349,"Q91VT4",1
"GO:0061615","GO:0061615","glycolytic process through fructose-6-phosphate","1/88","35/30636",0.0958282754736121,0.309328036271439,0.267261005642349,"P17710",1
"GO:0070166","GO:0070166","enamel mineralization","1/88","35/30636",0.0958282754736121,0.309328036271439,0.267261005642349,"P70302",1
"GO:0097623","GO:0097623","potassium ion export across plasma membrane","1/88","35/30636",0.0958282754736121,0.309328036271439,0.267261005642349,"Q811D0",1
"GO:1903423","GO:1903423","positive regulation of synaptic vesicle recycling","1/88","35/30636",0.0958282754736121,0.309328036271439,0.267261005642349,"Q9ER39",1
"GO:0120162","GO:0120162","positive regulation of cold-induced thermogenesis","2/88","183/30636",0.0974229852529063,0.312362007168531,0.26988237201709,"Q80U63/Q91ZP3",2
"GO:0006007","GO:0006007","glucose catabolic process","1/88","36/30636",0.0984284229118757,0.312362007168531,0.26988237201709,"P17710",1
"GO:0010310","GO:0010310","regulation of hydrogen peroxide metabolic process","1/88","36/30636",0.0984284229118757,0.312362007168531,0.26988237201709,"Q80U63",1
"GO:0031998","GO:0031998","regulation of fatty acid beta-oxidation","1/88","36/30636",0.0984284229118757,0.312362007168531,0.26988237201709,"Q8JZR0",1
"GO:0071218","GO:0071218","cellular response to misfolded protein","1/88","36/30636",0.0984284229118757,0.312362007168531,0.26988237201709,"Q9ER39",1
"GO:0090201","GO:0090201","negative regulation of release of cytochrome c from mitochondria","1/88","36/30636",0.0984284229118757,0.312362007168531,0.26988237201709,"Q80U63",1
"GO:1901857","GO:1901857","positive regulation of cellular respiration","1/88","36/30636",0.0984284229118757,0.312362007168531,0.26988237201709,"Q80U63",1
"GO:0048814","GO:0048814","regulation of dendrite morphogenesis","2/88","186/30636",0.100110748294288,0.314258671338988,0.27152109956236,"Q80U63/Q60865",2
"GO:0060998","GO:0060998","regulation of dendritic spine development","2/88","186/30636",0.100110748294288,0.314258671338988,0.27152109956236,"Q80U63/Q60865",2
"GO:0030953","GO:0030953","astral microtubule organization","1/88","37/30636",0.101021177774091,0.314258671338988,0.27152109956236,"Q811D0",1
"GO:0045217","GO:0045217","cell-cell junction maintenance","1/88","37/30636",0.101021177774091,0.314258671338988,0.27152109956236,"P39447",1
"GO:0060307","GO:0060307","regulation of ventricular cardiac muscle cell membrane repolarization","1/88","37/30636",0.101021177774091,0.314258671338988,0.27152109956236,"Q8C8R3",1
"GO:0090042","GO:0090042","tubulin deacetylation","1/88","37/30636",0.101021177774091,0.314258671338988,0.27152109956236,"P10637",1
"GO:2000737","GO:2000737","negative regulation of stem cell differentiation","1/88","37/30636",0.101021177774091,0.314258671338988,0.27152109956236,"P38647",1
"GO:0071805","GO:0071805","potassium ion transmembrane transport","3/88","388/30636",0.101102714712817,0.314258671338988,0.27152109956236,"Q9WVL3/Q8C8R3/Q811D0",3
"GO:0006986","GO:0006986","response to unfolded protein","2/88","188/30636",0.101914148272112,0.314258671338988,0.27152109956236,"Q80U63/P38647",2
"GO:1901379","GO:1901379","regulation of potassium ion transmembrane transport","2/88","188/30636",0.101914148272112,0.314258671338988,0.27152109956236,"Q8C8R3/Q811D0",2
"GO:0006536","GO:0006536","glutamate metabolic process","1/88","38/30636",0.103606560837454,0.314258671338988,0.27152109956236,"Q8CHT0",1
"GO:0043173","GO:0043173","nucleotide salvage","1/88","38/30636",0.103606560837454,0.314258671338988,0.27152109956236,"O08739",1
"GO:0051349","GO:0051349","positive regulation of lyase activity","1/88","38/30636",0.103606560837454,0.314258671338988,0.27152109956236,"P70302",1
"GO:0071071","GO:0071071","regulation of phospholipid biosynthetic process","1/88","38/30636",0.103606560837454,0.314258671338988,0.27152109956236,"Q91ZP3",1
"GO:1900452","GO:1900452","regulation of long-term synaptic depression","1/88","38/30636",0.103606560837454,0.314258671338988,0.27152109956236,"P10637",1
"GO:0019751","GO:0019751","polyol metabolic process","2/88","192/30636",0.105547960221107,0.314258671338988,0.27152109956236,"Q8BMS4/Q64516",2
"GO:0032147","GO:0032147","activation of protein kinase activity","2/88","192/30636",0.105547960221107,0.314258671338988,0.27152109956236,"O35129/Q811D0",2
"GO:0051028","GO:0051028","mRNA transport","2/88","192/30636",0.105547960221107,0.314258671338988,0.27152109956236,"P10637/Q6PB66",2
"GO:0002115","GO:0002115","store-operated calcium entry","1/88","39/30636",0.10618459282145,0.314258671338988,0.27152109956236,"P70302",1
"GO:0009127","GO:0009127","purine nucleoside monophosphate biosynthetic process","1/88","39/30636",0.10618459282145,0.314258671338988,0.27152109956236,"O08739",1
"GO:0009164","GO:0009164","nucleoside catabolic process","1/88","39/30636",0.10618459282145,0.314258671338988,0.27152109956236,"P50247",1
"GO:0021859","GO:0021859","pyramidal neuron differentiation","1/88","39/30636",0.10618459282145,0.314258671338988,0.27152109956236,"Q60597",1
"GO:0044539","GO:0044539","long-chain fatty acid import into cell","1/88","39/30636",0.10618459282145,0.314258671338988,0.27152109956236,"Q8JZR0",1
"GO:0046040","GO:0046040","IMP metabolic process","1/88","39/30636",0.10618459282145,0.314258671338988,0.27152109956236,"O08739",1
"GO:0051291","GO:0051291","protein heterooligomerization","1/88","39/30636",0.10618459282145,0.314258671338988,0.27152109956236,"Q91VT4",1
"GO:0051788","GO:0051788","response to misfolded protein","1/88","39/30636",0.10618459282145,0.314258671338988,0.27152109956236,"Q9ER39",1
"GO:0090151","GO:0090151","establishment of protein localization to mitochondrial membrane","1/88","39/30636",0.10618459282145,0.314258671338988,0.27152109956236,"Q8BGX2",1
"GO:0140354","GO:0140354","lipid import into cell","1/88","39/30636",0.10618459282145,0.314258671338988,0.27152109956236,"Q8JZR0",1
"GO:1902644","GO:1902644","tertiary alcohol metabolic process","1/88","39/30636",0.10618459282145,0.314258671338988,0.27152109956236,"Q91VT4",1
"GO:1903427","GO:1903427","negative regulation of reactive oxygen species biosynthetic process","1/88","39/30636",0.10618459282145,0.314258671338988,0.27152109956236,"Q80U63",1
"GO:1901019","GO:1901019","regulation of calcium ion transmembrane transporter activity","2/88","195/30636",0.108296327389779,0.315069530725164,0.272221686219799,"Q8C8R3/P70302",2
"GO:0006309","GO:0006309","apoptotic DNA fragmentation","1/88","40/30636",0.108755294388,0.315069530725164,0.272221686219799,"Q9Z0X1",1
"GO:0006817","GO:0006817","phosphate ion transport","1/88","40/30636",0.108755294388,0.315069530725164,0.272221686219799,"Q8VEM8",1
"GO:1903428","GO:1903428","positive regulation of reactive oxygen species biosynthetic process","1/88","40/30636",0.108755294388,0.315069530725164,0.272221686219799,"Q80U63",1
"GO:1903672","GO:1903672","positive regulation of sprouting angiogenesis","1/88","40/30636",0.108755294388,0.315069530725164,0.272221686219799,"P39447",1
"GO:0098659","GO:0098659","inorganic cation import across plasma membrane","2/88","196/30636",0.109216727332645,0.315069530725164,0.272221686219799,"Q9WVL3/Q811D0",2
"GO:0099587","GO:0099587","inorganic ion import across plasma membrane","2/88","196/30636",0.109216727332645,0.315069530725164,0.272221686219799,"Q9WVL3/Q811D0",2
"GO:0051651","GO:0051651","maintenance of location in cell","3/88","404/30636",0.110612385828905,0.315069530725164,0.272221686219799,"Q8C8R3/Q9Z329/P17710",3
"GO:0006942","GO:0006942","regulation of striated muscle contraction","2/88","198/30636",0.111063826853445,0.315069530725164,0.272221686219799,"Q8C8R3/Q811D0",2
"GO:0001675","GO:0001675","acrosome assembly","1/88","41/30636",0.111318686141623,0.315069530725164,0.272221686219799,"Q8K2K6",1
"GO:0006862","GO:0006862","nucleotide transport","1/88","41/30636",0.111318686141623,0.315069530725164,0.272221686219799,"Q8R0Y8",1
"GO:0008053","GO:0008053","mitochondrial fusion","1/88","41/30636",0.111318686141623,0.315069530725164,0.272221686219799,"Q80U63",1
"GO:0009158","GO:0009158","ribonucleoside monophosphate catabolic process","1/88","41/30636",0.111318686141623,0.315069530725164,0.272221686219799,"O08739",1
"GO:0021544","GO:0021544","subpallium development","1/88","41/30636",0.111318686141623,0.315069530725164,0.272221686219799,"Q60597",1
"GO:0031281","GO:0031281","positive regulation of cyclase activity","1/88","41/30636",0.111318686141623,0.315069530725164,0.272221686219799,"P70302",1
"GO:0033599","GO:0033599","regulation of mammary gland epithelial cell proliferation","1/88","41/30636",0.111318686141623,0.315069530725164,0.272221686219799,"O35129",1
"GO:0048499","GO:0048499","synaptic vesicle membrane organization","1/88","41/30636",0.111318686141623,0.315069530725164,0.272221686219799,"Q9ER39",1
"GO:0006413","GO:0006413","translational initiation","2/88","199/30636",0.11199048785411,0.315069530725164,0.272221686219799,"Q8BGD9/Q05D44",2
"GO:0010770","GO:0010770","positive regulation of cell morphogenesis involved in differentiation","2/88","199/30636",0.11199048785411,0.315069530725164,0.272221686219799,"Q80U63/Q60865",2
"GO:0035418","GO:0035418","protein localization to synapse","2/88","200/30636",0.112919197448693,0.315069530725164,0.272221686219799,"P10637/Q811D0",2
"GO:0006476","GO:0006476","protein deacetylation","2/88","201/30636",0.113849936575909,0.315069530725164,0.272221686219799,"P10637/Q91ZP3",2
"GO:0000303","GO:0000303","response to superoxide","1/88","42/30636",0.113874788629596,0.315069530725164,0.272221686219799,"P56501",1
"GO:0009065","GO:0009065","glutamine family amino acid catabolic process","1/88","42/30636",0.113874788629596,0.315069530725164,0.272221686219799,"Q8CHT0",1
"GO:0015701","GO:0015701","bicarbonate transport","1/88","42/30636",0.113874788629596,0.315069530725164,0.272221686219799,"O88343",1
"GO:0030575","GO:0030575","nuclear body organization","1/88","42/30636",0.113874788629596,0.315069530725164,0.272221686219799,"Q9CY58",1
"GO:0032930","GO:0032930","positive regulation of superoxide anion generation","1/88","42/30636",0.113874788629596,0.315069530725164,0.272221686219799,"P10637",1
"GO:0034643","GO:0034643","establishment of mitochondrion localization, microtubule-mediated","1/88","42/30636",0.113874788629596,0.315069530725164,0.272221686219799,"P10637",1
"GO:0046039","GO:0046039","GTP metabolic process","1/88","42/30636",0.113874788629596,0.315069530725164,0.272221686219799,"O08739",1
"GO:0047497","GO:0047497","mitochondrion transport along microtubule","1/88","42/30636",0.113874788629596,0.315069530725164,0.272221686219799,"P10637",1
"GO:0060218","GO:0060218","hematopoietic stem cell differentiation","1/88","42/30636",0.113874788629596,0.315069530725164,0.272221686219799,"P38647",1
"GO:1903747","GO:1903747","regulation of establishment of protein localization to mitochondrion","1/88","42/30636",0.113874788629596,0.315069530725164,0.272221686219799,"P10637",1
"GO:0032370","GO:0032370","positive regulation of lipid transport","2/88","203/30636",0.115717427634274,0.315245832107152,0.27237401151567,"Q8JZR0/Q80U63",2
"GO:0000305","GO:0000305","response to oxygen radical","1/88","43/30636",0.116423622342108,0.315245832107152,0.27237401151567,"P56501",1
"GO:0006515","GO:0006515","protein quality control for misfolded or incompletely synthesized proteins","1/88","43/30636",0.116423622342108,0.315245832107152,0.27237401151567,"Q9ER39",1
"GO:0014823","GO:0014823","response to activity","1/88","43/30636",0.116423622342108,0.315245832107152,0.27237401151567,"Q149B8",1
"GO:0015740","GO:0015740","C4-dicarboxylate transport","1/88","43/30636",0.116423622342108,0.315245832107152,0.27237401151567,"Q9D6M3",1
"GO:0045953","GO:0045953","negative regulation of natural killer cell mediated cytotoxicity","1/88","43/30636",0.116423622342108,0.315245832107152,0.27237401151567,"Q149M0",1
"GO:0046128","GO:0046128","purine ribonucleoside metabolic process","1/88","43/30636",0.116423622342108,0.315245832107152,0.27237401151567,"P50247",1
"GO:0099623","GO:0099623","regulation of cardiac muscle cell membrane repolarization","1/88","43/30636",0.116423622342108,0.315245832107152,0.27237401151567,"Q8C8R3",1
"GO:0099625","GO:0099625","ventricular cardiac muscle cell membrane repolarization","1/88","43/30636",0.116423622342108,0.315245832107152,0.27237401151567,"Q8C8R3",1
"GO:2000810","GO:2000810","regulation of bicellular tight junction assembly","1/88","43/30636",0.116423622342108,0.315245832107152,0.27237401151567,"P39447",1
"GO:0001963","GO:0001963","synaptic transmission, dopaminergic","1/88","44/30636",0.118965207712418,0.315245832107152,0.27237401151567,"Q9ER39",1
"GO:0002716","GO:0002716","negative regulation of natural killer cell mediated immunity","1/88","44/30636",0.118965207712418,0.315245832107152,0.27237401151567,"Q149M0",1
"GO:0007289","GO:0007289","spermatid nucleus differentiation","1/88","44/30636",0.118965207712418,0.315245832107152,0.27237401151567,"Q8K2K6",1
"GO:0009125","GO:0009125","nucleoside monophosphate catabolic process","1/88","44/30636",0.118965207712418,0.315245832107152,0.27237401151567,"O08739",1
"GO:0031065","GO:0031065","positive regulation of histone deacetylation","1/88","44/30636",0.118965207712418,0.315245832107152,0.27237401151567,"Q91ZP3",1
"GO:0039529","GO:0039529","RIG-I signaling pathway","1/88","44/30636",0.118965207712418,0.315245832107152,0.27237401151567,"O35129",1
